url,status,http_status,word_count,title,source,date,query_family,query_id,extraction_status,extraction_method,raw_html_path,cleaned_text_path,error_message
https://www.thehindu.com/business/Economy/indonesia-export-ban-leaves-global-buyers-in-limbo/article65353014.ece,success,200,602,Palm oil price to spike in India as Indonesia’s export ban leaves global buyers in limbo,thehindu.com,2022-04-25,title_only,title_oils_enforcement,success,trafilatura,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\raw_html\thehindu.com\f1e9f4d013f1e12f.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\thehindu.com\f1e9f4d013f1e12f.txt,
https://www.thehindu.com/news/international/indonesia-palm-oil-export-ban-and-india-impact/article65350522.ece,success,200,1317,Explained | Why did Indonesia ban palm oil exports and how will it affect India?,thehindu.com,2022-04-25,title_only,title_oils_enforcement,success,trafilatura,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\raw_html\thehindu.com\274a0dbfd37fd882.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\thehindu.com\274a0dbfd37fd882.txt,
https://www.thehindubusinessline.com/economy/agri-business/indonesia-export-ban-will-not-include-crude-palm-oil-says-sources/article65353700.ece,success,200,471,"Indonesia export ban will not include crude palm oil, says sources",thehindubusinessline.com,2022-04-25,title_only,title_oils_enforcement,success,trafilatura,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\raw_html\thehindubusinessline.com\10429befdca361c5.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\thehindubusinessline.com\10429befdca361c5.txt,
https://www.thehindubusinessline.com/economy/agri-business/no-ban-on-crude-palmoil-export-says-indonesia/article65354412.ece,success,200,720,"No ban on crude palm oil export, says Indonesia ",thehindubusinessline.com,2022-04-25,title_only,title_oils_enforcement,success,trafilatura,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\raw_html\thehindubusinessline.com\d092fceca23333be.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\thehindubusinessline.com\d092fceca23333be.txt,
https://www.thehindubusinessline.com/economy/agri-business/palm-oil-soars-on-indonesia-ban-in-risk-to-global-food-inflation/article65352928.ece,success,200,285,Palm oil soars on Indonesia ban in risk to global food inflation,thehindubusinessline.com,2022-04-25,title_only,title_oils_enforcement,success,trafilatura,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\raw_html\thehindubusinessline.com\d3db922ab8285725.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\thehindubusinessline.com\d3db922ab8285725.txt,
https://www.ndtv.com/india-news/grocery-shock-for-india-others-as-indonesia-bans-cooking-oil-exports-2921546,failed,403,,"Grocery Shock For India, Others As Indonesia Bans Cooking Oil Exports",ndtv.com,2022-04-26,title_only,title_oils_enforcement,,,,,Playwright: empty page
https://www.newindianexpress.com/business/2022/apr/26/fmcg-firms-worry-as-palm-oil-ban-to-hit-margins-2446593.html,success,200,298,FMCG  firms worry as palm oil ban to hit margins ,newindianexpress.com,2022-04-26,title_only,title_oils_enforcement,success,trafilatura,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\raw_html\newindianexpress.com\214cf5d3d8ff650c.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\newindianexpress.com\214cf5d3d8ff650c.txt,
https://www.oneindia.com/india/explained-indonesia-s-surprise-palm-oil-export-ban-and-its-impact-on-consumers-of-india-3400727.html,success,200,493,Explained: Indonesia’s surprise palm oil export ban and its impact on consumers of India,oneindia.com,2022-04-26,title_only,title_oils_enforcement,success,trafilatura,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\raw_html\oneindia.com\bf04f53c93e94652.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\oneindia.com\bf04f53c93e94652.txt,
https://swarajyamag.com/news-brief/oils-not-well-with-palm-and-sunflower-as-indonesias-export-curbs-sets-off-alarm-bells-over-price-hikes-inflation,success,200,627,"Oil’s Not Well With Palm And Sunflower As Indonesia’s Export Curbs Sets Off Alarm Bells Over Price Hikes, Inflation",swarajyamag.com,2022-04-27,title_only,title_oils_enforcement,success,trafilatura,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\raw_html\swarajyamag.com\f6debe46fe2c3e54.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\swarajyamag.com\f6debe46fe2c3e54.txt,
https://www.business-standard.com/article/economy-policy/indonesia-stuns-markets-by-widening-ban-to-include-cpo-refined-palm-oil-122042701175_1.html,failed,403,,"Indonesia stuns markets by widening ban to include CPO, refined palm oil",business-standard.com,2022-04-27,title_only,title_oils_enforcement,,,,,Playwright: empty page
https://www.thehindubusinessline.com/economy/agri-business/indonesian-u-turn-export-ban-will-cover-crude-palm-oil/article65360776.ece,success,200,614,Indonesian U-turn: Export ban will cover crude palm oil,thehindubusinessline.com,2022-04-27,title_only,title_oils_enforcement,success,trafilatura,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\raw_html\thehindubusinessline.com\05f088f449a6ea6e.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\thehindubusinessline.com\05f088f449a6ea6e.txt,
https://www.ndtv.com/business/india-bound-palm-oil-shipments-stuck-due-to-indonesia-export-ban-2928116,failed,403,,India-Bound Palm Oil Shipments Stuck Due To Indonesia Export Ban,ndtv.com,2022-04-28,title_only,title_oils_enforcement,,,,,Playwright: empty page
https://www.ndtv.com/business/indonesia-also-bans-crude-refined-palm-oil-exports-in-policy-reversal-2926158,failed,403,,"Indonesia Also Bans Crude, Refined Palm Oil Exports In Policy Reversal",ndtv.com,2022-04-28,title_only,title_oils_enforcement,,,,,Playwright: empty page
https://www.thehindubusinessline.com/economy/agri-business/indonesia-ban-on-crude-rbd-palm-oil-temporary/article65363550.ece,success,200,442,"Indonesia ban on crude, RBD palm oil ‘temporary’",thehindubusinessline.com,2022-04-28,title_only,title_oils_enforcement,success,trafilatura,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\raw_html\thehindubusinessline.com\1314c8d9ca9fc710.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\thehindubusinessline.com\1314c8d9ca9fc710.txt,
https://www.thehindubusinessline.com/economy/agri-business/what-forced-indonesias-flip-flop-on-crude-palm-oil-export-ban/article65362703.ece,success,200,738,What forced Indonesia’s flip-flop on crude palm oil export ban,thehindubusinessline.com,2022-04-28,title_only,title_oils_enforcement,success,trafilatura,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\raw_html\thehindubusinessline.com\c714550f90e41b9c.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\thehindubusinessline.com\c714550f90e41b9c.txt,
https://www.businessworld.in/article/India-s-Edible-Oil-Position-Comfortable-Amid-Indonesian-Ban-Centre-/02-05-2022-427268,success,200,682,India s Edible Oil Position Comfortable Amid Indonesian Ban Centre,businessworld.in,2022-05-02,title_only,title_oils_enforcement,success,trafilatura,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\raw_html\businessworld.in\4a9a6bead89165c2.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\businessworld.in\4a9a6bead89165c2.txt,
https://www.thehindubusinessline.com/economy/agri-business/indonesia-may-lift-ban-on-crude-rbd-palm-oil-export-by-month-end/article65403325.ece,success,200,485,"‘Indonesia may lift ban on crude, RBD palm oil export by month-end’",thehindubusinessline.com,2022-05-11,title_only,title_oils_enforcement,success,trafilatura,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\raw_html\thehindubusinessline.com\be329aeaa3d0ed1b.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\thehindubusinessline.com\be329aeaa3d0ed1b.txt,
https://www.thehindubusinessline.com/economy/agri-business/indonesian-farmers-protest-against-rising-cost-of-palm-oil-export-ban/article65424063.ece,success,200,621,Indonesian farmers protest against rising cost of palm oil export ban,thehindubusinessline.com,2022-05-17,title_only,title_oils_enforcement,success,trafilatura,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\raw_html\thehindubusinessline.com\f4e1a23cec7f23b8.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\thehindubusinessline.com\f4e1a23cec7f23b8.txt,
https://www.business-standard.com/article/economy-policy/indonesian-export-ban-brings-india-s-edible-oil-dependency-back-in-focus-122051701553_1.html,failed,403,,Indonesian export ban brings India's edible oil dependency back in focus,business-standard.com,2022-05-18,title_only,title_oils_enforcement,,,,,Playwright: empty page
https://www.business-standard.com/article/current-affairs/top-headlines-sc-s-verdict-on-gst-indonesia-to-lift-palm-oil-export-ban-122051901146_1.html,failed,403,,Top headlines: SC's verdict on GST; Indonesia to lift palm oil export ban,business-standard.com,2022-05-19,title_only,title_oils_enforcement,,,,,Playwright: empty page
https://www.business-standard.com/article/economy-policy/indonesia-to-lift-palm-oil-export-ban-likely-giving-india-big-relief-122051901378_1.html,failed,403,,"Indonesia to lift palm oil export ban, likely giving India 'big relief'",business-standard.com,2022-05-19,title_only,title_oils_enforcement,,,,,Playwright: empty page
https://www.business-standard.com/article/international/indonesia-to-lift-palm-oil-export-ban-from-monday-says-president-122051900938_1.html,failed,403,,"Indonesia to lift palm oil export ban from Monday, says President",business-standard.com,2022-05-19,title_only,title_oils_enforcement,,,,,Playwright: empty page
https://www.businessworld.in/article/Indonesia-To-Lift-Palm-Oil-Export-Ban-From-Monday-/19-05-2022-429479,success,200,682,Indonesia To Lift Palm Oil Export Ban From Monday,businessworld.in,2022-05-19,title_only,title_oils_enforcement,success,trafilatura,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\raw_html\businessworld.in\4a9a6bead89165c2.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\businessworld.in\4a9a6bead89165c2.txt,
https://www.freepressjournal.in/business/indonesia-to-lift-ban-on-palm-oil-exports-from-may-23,success,200,364,Indonesia to lift ban on palm oil exports from May 23,freepressjournal.in,2022-05-19,title_only,title_oils_enforcement,success,trafilatura,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\raw_html\freepressjournal.in\90808493bb6b3c7f.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\freepressjournal.in\90808493bb6b3c7f.txt,
https://www.ndtv.com/world-news/indonesia-to-lift-ban-on-palm-oil-exports-next-week-2990839,failed,403,,Indonesia To Lift Ban On Palm Oil Exports Next Week,ndtv.com,2022-05-19,title_only,title_oils_enforcement,,,,,Playwright: empty page
https://www.newindianexpress.com/world/2022/may/19/indonesia-to-lift-ban-on-palm-oil-exports-from-23rd-may-2455510.html,success,200,503,Indonesia to lift ban on palm oil exports from 23rd May,newindianexpress.com,2022-05-19,title_only,title_oils_enforcement,success,trafilatura,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\raw_html\newindianexpress.com\48a0102bb03f8f74.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\newindianexpress.com\48a0102bb03f8f74.txt,
https://www.thehindubusinessline.com/economy/agri-business/indonesia-to-lift-palm-oil-export-ban-from-may-23/article65430548.ece,success,200,584,"With storages overflowing, Indonesia to lift palm oil export ban from May 23",thehindubusinessline.com,2022-05-19,title_only,title_oils_enforcement,success,trafilatura,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\raw_html\thehindubusinessline.com\f76a1cb60e6136f6.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\thehindubusinessline.com\f76a1cb60e6136f6.txt,
https://www.thehindubusinessline.com/economy/agri-business/indonesias-move-to-revoke-palm-oil-export-ban-comes-with-a-rider/article65439370.ece,success,200,745,Indonesia’s move to revoke palm oil export ban comes with a rider,thehindubusinessline.com,2022-05-20,title_only,title_oils_enforcement,success,trafilatura,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\raw_html\thehindubusinessline.com\c7c022c4246773a8.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\thehindubusinessline.com\c7c022c4246773a8.txt,
https://www.business-standard.com/article/international/enough-to-meet-local-demand-malaysia-rules-out-cooking-oil-export-curbs-122052500122_1.html,failed,403,,'Enough to meet local demand': Malaysia rules out cooking oil export ban,business-standard.com,2022-05-25,title_only,title_oils_enforcement,,,,,Playwright: empty page
https://www.thehindubusinessline.com/economy/agri-business/palm-oil-price-rallies-as-indonesia-dilly-dallies-on-revoking-export-ban/article65466888.ece,success,200,651,Palm oil price rallies as Indonesia dilly-dallies on revoking export ban ,thehindubusinessline.com,2022-05-27,title_only,title_oils_enforcement,success,trafilatura,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\raw_html\thehindubusinessline.com\5bedf053f1c3c8a8.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\thehindubusinessline.com\5bedf053f1c3c8a8.txt,
https://www.business-standard.com/article/economy-policy/india-s-may-palm-oil-imports-surge-to-7-month-high-despite-indonesia-s-ban-122060600356_1.html,failed,403,,India's May palm oil imports surge to 7-month high despite Indonesia's ban,business-standard.com,2022-06-06,title_only,title_oils_enforcement,,,,,Playwright: empty page
https://www.ndtv.com/business/despite-indonesia-ban-indias-may-palm-oil-imports-rose-to-7-month-high-3041815,failed,403,,"Despite Indonesia Ban, India's May Palm Oil Imports Rose To 7-Month High",ndtv.com,2022-06-06,title_only,title_oils_enforcement,,,,,Playwright: empty page
https://www.thehindu.com/business/Economy/indian-palm-oil-imports-surge-in-may-despite-indonesia-ban/article65502961.ece,success,200,297,Palm oil imports surge to seven-month high in May despite Indonesia's ban,thehindu.com,2022-06-07,title_only,title_oils_enforcement,success,trafilatura,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\raw_html\thehindu.com\f0461e11a194674c.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\thehindu.com\f0461e11a194674c.txt,
https://www.thehindu.com/news/national/kerala/ban-on-palm-oil-import-through-kerala-ports-bleeds-consumers/article65504468.ece,success,200,389,Ban on palm oil import through Kerala ports bleeds consumers       ,thehindu.com,2022-06-07,title_only,title_oils_enforcement,success,trafilatura,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\raw_html\thehindu.com\8c7c75f17aec7d86.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\thehindu.com\8c7c75f17aec7d86.txt,
https://www.freepressjournal.in/indore/sonkatch-five-arrested-for-rs-60l-edible-oil-theft,success,200,215,Sonkatch: Five arrested for Rs 60L edible oil theft,freepressjournal.in,2022-07-21,title_only,title_oils_enforcement,success,trafilatura,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\raw_html\freepressjournal.in\6a94dc84e7c907d8.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\freepressjournal.in\6a94dc84e7c907d8.txt,
https://www.thehindu.com/news/cities/Coimbatore/pollachi-mp-seeks-ban-on-import-of-coconut-oil-till-copra-rates-increases/article66254981.ece,success,200,209,Pollachi MP seeks ban on import of coconut oil till copra rates increases,thehindu.com,2022-12-12,title_only,title_oils_enforcement,success,trafilatura,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\raw_html\thehindu.com\d2e9eb8e91929390.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\thehindu.com\d2e9eb8e91929390.txt,
https://www.newkerala.com/news/2022/161869.htm,failed,404,,"Futures trading key for price risk management, says edible oil industry as SEBI extends ban",newkerala.com,2022-12-23,title_only,title_oils_enforcement,,,,,HTTP 404 (playwright)
https://www.thehindu.com/news/national/kerala/fire-at-coconut-oil-mill-under-kallamkunnu-service-co-operative-bank/article66327438.ece,success,200,172,Fire at coconut oil mill under Kallamkunnu Service Co-operative Bank ,thehindu.com,2023-01-01,title_only,title_oils_enforcement,success,trafilatura,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\raw_html\thehindu.com\210b00de77b8e4ba.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\thehindu.com\210b00de77b8e4ba.txt,
https://www.thehindubusinessline.com/markets/commodities/dgft-extends-ban-on-palm-oil-imports-through-kerala-ports/article66332719.ece,success,200,276,DGFT extends ban on palm oil imports through Kerala ports,thehindubusinessline.com,2023-01-03,title_only,title_oils_enforcement,success,trafilatura,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\raw_html\thehindubusinessline.com\efe5b9265bf8bd3a.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\thehindubusinessline.com\efe5b9265bf8bd3a.txt,
https://www.thehindubusinessline.com/economy/agri-business/trade-bodies-oppose-extending-palm-oil-import-ban-in-kerala-ports/article66337873.ece,success,200,331,Trade bodies oppose extension of palm oil import ban through Kerala ports,thehindubusinessline.com,2023-01-04,title_only,title_oils_enforcement,success,trafilatura,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\raw_html\thehindubusinessline.com\c50cec091af75bec.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\thehindubusinessline.com\c50cec091af75bec.txt,
http://www.newindianexpress.com/nation/2023/oct/14/massive-fire-at-edible-oil-godown-in-howrah-15-engines-working-to-douse-it-2623891.html,success,200,100,"Massive fire at edible oil godown in Howrah, 15 engines working to douse it ",newindianexpress.com,2023-10-14,title_only,title_oils_enforcement,success,trafilatura,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\raw_html\newindianexpress.com\991fbb670954e02e.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\newindianexpress.com\991fbb670954e02e.txt,
https://www.newindianexpress.com/states/tamil-nadu/2024/Mar/18/ban-import-of-palm-oil-demand-tiruppur-ryots,success,200,165,"Ban import of palm oil, demand Tiruppur ryots",newindianexpress.com,2024-03-18,title_only,title_oils_enforcement,success,trafilatura,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\raw_html\newindianexpress.com\df95f8f4ea9b3da0.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\newindianexpress.com\df95f8f4ea9b3da0.txt,
https://www.newindianexpress.com/states/tamil-nadu/2024/Apr/11/coconut-farmers-seek-ban-on-palm-oil-import,success,200,213,Coconut farmers seek ban on palm oil import,newindianexpress.com,2024-04-11,title_only,title_oils_enforcement,success,trafilatura,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\raw_html\newindianexpress.com\2de01f86ccfe7a48.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\newindianexpress.com\2de01f86ccfe7a48.txt,
https://www.thehindubusinessline.com/economy/agri-business/edible-oil-industry-urges-centre-not-to-extend-export-ban-on-de-oiled-rice-bran/article68217583.ece,success,200,463,Edible oil industry urges Centre not to extend export ban on de-oiled rice bran,thehindubusinessline.com,2024-05-26,title_only,title_oils_enforcement,success,trafilatura,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\raw_html\thehindubusinessline.com\b0284751b2015140.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\thehindubusinessline.com\b0284751b2015140.txt,
https://businessworld.in/article/indonesia-bans-palm-oil-exports-as-global-food-inflation-spikes-426300,success,200,814, - BW Businessworld,businessworld.in,2024-05-29,title_only,title_oils_enforcement,success,trafilatura,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\raw_html\businessworld.in\c89076b64a9cb6da.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\businessworld.in\c89076b64a9cb6da.txt,
https://www.thehindubusinessline.com/economy/agri-business/exporters-body-urges-centre-to-lift-palm-oil-import-ban-via-kerala-ports/article68405694.ece,success,200,345,Exporters body urges Centre to lift palm oil import ban via Kerala ports,thehindubusinessline.com,2024-07-15,title_only,title_oils_enforcement,success,trafilatura,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\raw_html\thehindubusinessline.com\07b5f45e68be1a5f.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\thehindubusinessline.com\07b5f45e68be1a5f.txt,
https://www.newindianexpress.com/states/kerala/2024/Jul/30/kerala-ports-lose-out-as-palm-oil-import-ban-completes-17-years-4,success,200,601,Kerala ports lose out as palm oil import ban completes 17 years,newindianexpress.com,2024-07-30,title_only,title_oils_enforcement,success,trafilatura,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\raw_html\newindianexpress.com\6452514eb77f85c8.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\newindianexpress.com\6452514eb77f85c8.txt,
https://ipanewspack.com/edible-oil-body-sea-urges-govt-to-lift-ban-on-commodity-futures-trading/#utm_source=rss&utm_medium=rss&utm_campaign=edible-oil-body-sea-urges-govt-to-lift-ban-on-commodity-futures-trading,success,200,229,Edible Oil Body SEA Urges Govt To Lift Ban On Commodity Futures Trading,ipanewspack.com,2024-11-26,title_only,title_oils_enforcement,success,trafilatura,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\raw_html\ipanewspack.com\ce0dd0e75147df86.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\ipanewspack.com\ce0dd0e75147df86.txt,
https://www.thehansindia.com/telangana/edible-oil-racket-busted-1-arrested-in-joint-drive-953178,success,200,184,"Edible oil racket busted, 1 arrested in joint drive",thehansindia.com,2025-03-12,title_only,title_oils_enforcement,success,trafilatura,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\raw_html\thehansindia.com\f2006359515fd97b.html,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\thehansindia.com\f2006359515fd97b.txt,
